Quotazioni Fantacalcio Stagione 2018 19,,,,,,,,,,,,
Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M
286,D,Dc,Bonucci,Juventus,12,12,0,12,12,0,0,0
459,D,Dc,Manolas,Roma,12,12,0,12,12,0,0,0
578,D,Dc,Danilo Lar.,Bologna,12,8,4,12,8,4,0,0
695,D,Dc,Toloi,Atalanta,12,10,2,12,10,2,0,0
2016,D,Dc,Fazio,Roma,12,11,1,12,11,1,0,0
2197,D,Dd;E,Castagne,Atalanta,12,6,6,12,6,6,0,0
2816,D,Dd;E,Di Lorenzo,Empoli,12,5,7,12,5,7,0,0
295,D,Ds;E,Asamoah,Inter,11,9,2,11,9,2,0,0
523,D,Dd;E,Vrsaljko,Inter,11,14,-3,11,14,-3,0,0
2006,D,Dd;E,Lirola,Sassuolo,11,6,5,11,6,5,0,0
2309,D,Dc,Pezzella Ger.,Fiorentina,11,10,1,11,10,1,0,0
2310,D,Dd;E,Cancelo,Juventus,11,14,-3,11,14,-3,0,0
2759,D,Ds;Dc,Criscito,Genoa,11,9,2,11,10,1,0,0
253,D,Dd;Ds;E,D'ambrosio,Inter,10,8,2,10,9,1,0,0
388,D,Dc,Albiol,Napoli,10,13,-3,10,13,-3,0,0
492,D,Dc,Silvestre,Empoli,10,7,3,10,7,3,0,0
708,D,Dc,Felipe,SPAL,10,6,4,10,6,4,0,0
1895,D,Dc,Ferrari G.,Sassuolo,10,8,2,10,8,2,0,0
2164,D,Dd;Dc,Milenkovic,Fiorentina,10,6,4,10,7,3,0,0
2168,D,Dc,Musacchio,Milan,10,5,5,10,5,5,0,0
2320,D,Dc,Andersen,Sampdoria,10,6,4,10,6,4,0,0
2860,D,Dd;E,Malcuit,Napoli,10,7,3,10,7,3,0,0
4332,D,Dc,Demiral,Sassuolo,10,3,7,10,3,7,0,0
15,D,Dd;Dc,Masiello,Atalanta,9,14,-5,9,15,-6,0,0
142,D,Ds;E,Mario Rui,Napoli,9,8,1,9,8,1,0,0
252,D,Ds;E,Biraghi,Fiorentina,9,6,3,9,6,3,0,0
390,D,Ds;E,Ghoulam,Napoli,9,9,0,9,9,0,0,0
1864,D,Dc,Bruno Alves,Parma,9,5,4,9,5,4,0,0
2169,D,Ds;E,Rodriguez R.,Milan,9,8,1,9,8,1,0,0
2181,D,Dc,Palomino,Atalanta,9,7,2,9,7,2,0,0
2261,D,Dc,Vicari,SPAL,9,4,5,9,4,5,0,0
2315,D,Dd;Dc,Stryger Larsen,Udinese,9,6,3,9,7,2,0,0
2746,D,Ds;E,Dijks,Bologna,9,5,4,9,5,4,0,0
2865,D,Dd;Ds;E,Aina,Torino,9,4,5,9,4,5,0,0
4307,D,Dc,Romero,Genoa,9,1,8,9,1,8,0,0
73,D,Ds;Dc,Gagliolo,Parma,8,6,2,8,7,1,0,0
140,D,Dd;Ds;E,Hysaj,Napoli,8,9,-1,8,10,-2,0,0
224,D,Dc,De Maio,Udinese,8,7,1,8,7,1,0,0
357,D,Dd;E,Calabria,Milan,8,6,2,8,6,2,0,0
358,D,Dd;Ds;E,De Sciglio,Juventus,8,7,1,9,8,1,0,0
790,D,Ds;Dc,Samir,Udinese,8,6,2,8,7,1,0,0
1866,D,Dc,Ceppitelli,Cagliari,8,8,0,8,8,0,0,0
1868,D,Ds;E,Murru,Sampdoria,8,6,2,8,6,2,0,0
1869,D,Dd;Ds;Dc,Pisacane,Cagliari,8,4,4,8,4,4,0,0
2083,D,Dd;Dc,Biraschi,Genoa,8,6,2,8,7,1,0,0
2120,D,Dc,Bastoni,Parma,8,1,7,8,1,7,0,0
2192,D,Dc,Bonifazi,SPAL,8,3,5,8,3,5,0,0
2279,D,Dc,Romagna,Cagliari,8,6,2,8,6,2,0,0
2280,D,Dc,Nuytinck,Udinese,8,5,3,8,5,3,0,0
2749,D,Dd;E,Srna,Cagliari,8,7,1,8,7,1,0,0
50,D,Dd;Ds;Dc,Mbaye,Bologna,7,5,2,7,6,1,0,0
106,D,E,Mattiello,Bologna,7,8,-1,7,8,-1,0,0
144,D,Dc,Tonelli,Sampdoria,7,6,1,7,6,1,0,0
166,D,Ds;E,Pasqual,Empoli,7,7,0,7,7,0,0,0
256,D,Ds;Dc,Juan Jesus,Roma,7,7,0,7,7,0,0,0
257,D,Dc,Miranda,Inter,7,7,0,7,7,0,0,0
294,D,Dc,Rugani,Juventus,7,8,-1,7,8,-1,0,0
329,D,Ds;Dc,Radu,Lazio,7,8,-1,8,9,-1,0,0
353,D,Dd;E,Abate,Milan,7,3,4,7,3,4,0,0
491,D,Dc,Salamon,Frosinone,7,4,3,7,4,3,0,0
519,D,Dd;E,Gazzola,Parma,7,5,2,7,5,2,0,0
552,D,Ds;Dc,Moretti,Torino,7,3,4,7,3,4,0,0
780,D,Dc,Cionek,SPAL,7,9,-2,7,9,-2,0,0
787,D,Dc,Djimsiti,Atalanta,7,2,5,7,2,5,0,0
1876,D,Ds;E,Pajac,Empoli,7,2,5,7,2,5,0,0
1952,D,Dd;Ds;E,Zampano,Frosinone,7,5,2,7,6,1,0,0
2062,D,Dc,Bastos,Lazio,7,8,-1,7,8,-1,0,0
2116,D,Dd;E,Farago',Cagliari,7,4,3,7,4,3,0,0
2165,D,Dc,Vitor Hugo,Fiorentina,7,6,1,7,6,1,0,0
2171,D,Dc,Lyanco,Bologna,7,6,1,7,6,1,0,0
2285,D,Dc,Bani,Chievo,7,6,1,7,6,1,0,0
2335,D,Dc,Luiz Felipe,Lazio,7,8,-1,7,8,-1,0,0
2355,D,Dc,Marlon,Sassuolo,7,8,-1,7,8,-1,0,0
2769,D,Dc,Magnani,Sassuolo,7,2,5,7,2,5,0,0
2784,D,Dc,Colley,Sampdoria,7,7,0,7,7,0,0,0
2801,D,Dd;Dc,Iacoponi,Parma,7,2,5,7,3,4,0,0
2869,D,Ds;Dc,Djidji,Torino,7,5,2,7,5,2,0,0
2870,D,Dc,Troost-Ekong,Udinese,7,3,4,7,3,4,0,0
48,D,Dc,Maietta,Empoli,6,5,1,6,5,1,0,0
54,D,Dd;Dc,Rossettini,Chievo,6,5,1,6,5,1,0,0
99,D,Dd;Ds;E,Cacciatore,Cagliari,6,7,-1,7,8,-1,0,0
134,D,Dc,Barba,Chievo,6,4,2,6,4,2,0,0
254,D,Ds;E,Dimarco,Parma,6,5,1,6,5,1,0,0
273,D,Dd;E,Schelotto,Chievo,6,4,2,6,4,2,0,0
418,D,Dc,Goldaniga,Frosinone,6,6,0,6,6,0,0,0
493,D,Ds;Dc,Zukanovic,Genoa,6,5,1,6,6,0,0,0
515,D,Dc,Ariaudo,Frosinone,6,4,2,6,4,2,0,0
517,D,Ds;Dc,Dell'orco,Empoli,6,4,2,6,5,1,0,0
521,D,Ds;Dc,Peluso,Sassuolo,6,4,2,6,4,2,0,0
550,D,Dc,Maksimovic,Napoli,6,4,2,6,4,2,0,0
630,D,Dd;E,Sala,Sampdoria,6,3,3,6,3,3,0,0
1847,D,Dc,Caldara,Milan,6,12,-6,6,12,-6,0,0
1852,D,Ds;E,Spinazzola,Juventus,6,6,0,6,6,0,0,0
1865,D,Ds;Dc,Capuano,Frosinone,6,5,1,6,5,1,0,0
1891,D,Dd;Dc,Ceccherini,Fiorentina,6,6,0,6,7,-1,0,0
2064,D,Dd;Ds;Dc,Veseli,Empoli,6,4,2,6,5,1,0,0
2104,D,Dd;E,Bereszynski,Sampdoria,6,7,-1,6,7,-1,0,0
2208,D,Ds;E,Jaroszynski,Chievo,6,5,1,6,5,1,0,0
2318,D,Ds;E,Rogerio,Sassuolo,6,4,2,6,4,2,0,0
2535,D,Dd;E,Cedric Soares,Inter,6,5,1,6,5,1,0,0
2728,D,Ds;E,Pellegrini Lu.,Cagliari,6,3,3,6,3,3,0,0
2795,D,Dd;E,Ter Avest,Udinese,6,3,3,6,3,3,0,0
2871,D,Dc,Klavan,Cagliari,6,7,-1,6,7,-1,0,0
11,D,Dd;E,Conti,Milan,5,7,-2,5,7,-2,0,0
100,D,Dc,Cesar,Chievo,5,1,4,5,1,4,0,0
287,D,Dd;Dc,Caceres,Juventus,5,5,0,5,6,-1,0,0
356,D,Ds;E,Antonelli,Empoli,5,4,1,5,4,1,0,0
365,D,Dc,Zapata C.,Milan,5,4,1,5,4,1,0,0
551,D,Ds;E,Molinaro,Frosinone,5,7,-2,5,7,-2,0,0
615,D,Dc,Helander,Bologna,5,7,-2,5,7,-2,0,0
729,D,Dd;E,Pereira P.,Genoa,5,3,2,5,3,2,0,0
2745,D,Dd;Dc,Calabresi,Bologna,5,1,4,5,1,4,0,0
2782,D,Dc,Marcano,Roma,5,7,-2,5,7,-2,0,0
141,D,Dd;E,Laurini,Fiorentina,4,3,1,4,3,1,0,0
169,D,Dd;Dc,Tomovic,Chievo,4,6,-2,5,7,-2,0,0
244,D,Dd;E,Ghiglione,Frosinone,4,2,2,4,2,2,0,0
262,D,Dd;Ds;E,Santon,Roma,4,3,1,4,4,0,0,0
327,D,Dd;Ds;E,Patric,Lazio,4,2,2,4,2,2,0,0
817,D,Ds;E,Costa F,SPAL,4,4,0,4,4,0,0,0
1999,D,E,Lukaku J.,Lazio,4,5,-1,4,5,-1,0,0
2007,D,Dc,Wallace,Lazio,4,5,-1,4,5,-1,0,0
2180,D,Dd;E,Karsdorp,Roma,4,6,-2,4,6,-2,0,0
2289,D,Ds;E,Dalbert,Inter,4,3,1,4,3,1,0,0
2758,D,Dc,Gunter,Genoa,4,3,1,4,3,1,0,0
2793,D,Dc,Opoku,Udinese,4,3,1,4,3,1,0,0
2810,D,Dd;Ds;Dc,Brighenti,Frosinone,4,2,2,4,3,1,0,0
45,D,Dd;Dc,Ferrari A.,Sampdoria,3,4,-1,3,5,-2,0,0
103,D,Dd;Ds;Dc,Frey,Chievo,3,1,2,3,1,2,0,0
105,D,Ds;E,Gobbi,Parma,3,2,1,3,2,1,0,0
251,D,Dc,Andreolli,Chievo,3,4,-1,3,4,-1,0,0
285,D,Dc,Barzagli,Juventus,3,3,0,3,3,0,0,0
393,D,Ds;Dc,Luperto,Napoli,3,2,1,3,2,1,0,0
490,D,Ds;Dc,Regini,SPAL,3,3,0,3,3,0,0,0
640,D,Dc,Chiriches,Napoli,3,3,0,3,3,0,0,0
824,D,Dd;E,Adjapong,Sassuolo,3,3,0,3,3,0,0,0
2594,D,Dc,Lemos,Sassuolo,3,7,-4,3,7,-4,0,0
2653,D,Ds;E,Lykogiannis,Cagliari,3,5,-2,3,5,-2,0,0
2752,D,Dc,Rasmussen,Empoli,3,3,0,3,3,0,0,0
2754,D,Ds;Dc,Hancko,Fiorentina,3,3,0,3,3,0,0,0
2772,D,Ds;E,Durmisi,Lazio,3,5,-2,3,5,-2,0,0
2787,D,Dd;E,Dickmann,SPAL,3,2,1,3,2,1,0,0
4323,D,Ds;E,Zeegelaar,Udinese,3,2,1,3,2,1,0,0
4329,D,Dc,Nikolaou,Empoli,3,1,2,3,1,2,0,0
261,D,Dc,Ranocchia,Inter,2,4,-2,2,4,-2,0,0
770,D,Ds;E,Pezzella Giu.,Genoa,2,5,-3,2,5,-3,0,0
1867,D,Dc,Krajnc,Frosinone,2,4,-2,2,4,-2,0,0
2739,D,Ds;E,Reca,Atalanta,2,5,-3,2,5,-3,0,0
2747,D,Ds;Dc,Paz,Bologna,2,4,-2,2,4,-2,0,0
2788,D,Dc,Bremer,Torino,2,4,-2,2,4,-2,0,0
2797,D,Ds;E,Junior Tavares,Sampdoria,2,3,-1,2,3,-1,0,0
4331,D,Dc,Ibanez,Atalanta,2,2,0,2,2,0,0,0
4339,D,Dc,Wilmot,Udinese,2,1,1,2,1,1,0,0
319,D,Dd;E,Basta,Lazio,1,3,-2,1,3,-2,0,0
362,D,Dc,Simic S,Frosinone,1,2,-1,1,2,-1,0,0
395,D,Ds;E,Strinic,Milan,1,5,-4,1,5,-4,0,0
1918,D,Dd;E,Diks,Empoli,1,4,-3,1,4,-3,0,0
2129,D,Dc,Simic L,SPAL,1,2,-1,1,2,-1,0,0
2300,D,Dc,Leverbe,Cagliari,1,1,0,1,1,0,0,0
2663,D,Dc,Tanasijevic,Chievo,1,1,0,1,1,0,0,0
2740,D,Dc,Varnier,Atalanta,1,1,0,1,1,0,0,0
2757,D,Dd;E,Lakicevic,Genoa,1,5,-4,1,5,-4,0,0
2783,D,Dc,Bianda,Roma,1,1,0,1,1,0,0,0
2847,D,Dd;Ds;Dc,Sernicola,Sassuolo,1,1,0,1,1,0,0,0
4302,D,Dd;Dc,Sierralta,Parma,1,1,0,1,1,0,0,0
177,C,T;A,Ilicic,Atalanta,26,26,0,25,24,1,0,0
704,C,W;A,Perisic,Inter,23,28,-5,24,30,-6,0,0
1996,C,W;T,De Paul,Udinese,23,15,8,23,17,6,0,0
467,C,C;T,Nainggolan,Inter,22,25,-3,22,25,-3,0,0
2002,C,W;A,Chiesa,Fiorentina,22,23,-1,23,25,-2,0,0
645,C,C;T,Milinkovic-Savic,Lazio,21,30,-9,21,29,-8,0,0
2085,C,T;A,Luis Alberto,Lazio,20,27,-7,19,26,-7,0,0
469,C,C,Pjanic,Juventus,19,20,-1,18,18,0,0,0
152,C,C;T,Zielinski,Napoli,17,14,3,17,14,3,0,0
367,C,C;W;T,Bonaventura,Milan,17,20,-3,18,22,-4,0,0
495,C,T;A,Correa,Lazio,17,12,5,17,12,5,0,0
2200,C,W,Douglas Costa,Juventus,17,24,-7,18,26,-8,0,0
788,C,C,Freuler,Atalanta,16,16,0,16,16,0,0,0
2194,C,T;A,Calhanoglu,Milan,16,21,-5,16,21,-5,0,0
2306,C,M;C,Matuidi,Juventus,16,15,1,17,16,1,0,0
2378,C,C;T,Pastore,Roma,16,21,-5,18,23,-5,0,0
2504,C,M;C,Can ,Juventus,16,19,-3,17,21,-4,0,0
2775,C,C;T,Ruiz,Napoli,16,14,2,16,14,2,0,0
342,C,M;C,Parolo,Lazio,15,13,2,16,14,2,0,0
397,C,M;C,Allan,Napoli,15,17,-2,16,18,-2,0,0
2263,C,E,Lazzari,SPAL,15,10,5,16,12,4,0,0
28,C,C;T,Kurtic,SPAL,14,9,5,14,9,5,0,0
299,C,C,Khedira,Juventus,14,18,-4,12,16,-4,0,0
779,C,C;T,Cristante,Roma,14,18,-4,14,18,-4,0,0
1850,C,M;C,Kessie',Milan,14,11,3,16,14,2,0,0
2077,C,C;T,Pasalic,Atalanta,14,14,0,14,14,0,0,0
2215,C,C,Veretout,Fiorentina,14,17,-3,14,17,-3,0,0
148,C,C;T,Krunic,Empoli,13,9,4,13,9,4,0,0
237,C,W;T,Perotti,Roma,13,16,-3,13,17,-4,0,0
374,C,M;C,Poli,Bologna,13,8,5,13,9,4,0,0
376,C,T;A,Verdi,Napoli,13,18,-5,13,18,-5,0,0
530,C,C,Pellegrini Lo.,Roma,13,14,-1,13,13,0,0,0
556,C,C,Baselli,Torino,13,10,3,12,9,3,0,0
644,C,M;C,Pulgar,Bologna,13,10,3,13,11,2,0,0
4322,C,T,Paqueta',Milan,13,13,0,12,12,0,0,0
111,C,T,Birsa,Cagliari,12,12,0,11,11,0,0,0
184,C,W;A,Bernardeschi,Juventus,12,16,-4,13,17,-4,0,0
234,C,M;C,Kucka,Parma,12,9,3,12,9,3,0,0
526,C,M;C,Duncan,Sassuolo,12,8,4,12,9,3,0,0
557,C,C,Benassi,Fiorentina,12,12,0,11,11,0,0,0
1870,C,M;C,Barella,Cagliari,12,14,-2,13,16,-3,0,0
1874,C,T,Joao Pedro,Cagliari,12,13,-1,12,13,-1,0,0
2065,C,C;T,Praet,Sampdoria,12,10,2,12,10,2,0,0
2287,C,T,Ramirez,Sampdoria,12,14,-2,12,14,-2,0,0
2639,C,M;C,Bakayoko,Milan,12,11,1,12,14,-2,0,0
2832,C,T;A,Boga,Sassuolo,12,8,4,12,8,4,0,0
2857,C,C;T,Traore' Hj.,Empoli,12,1,11,12,1,11,0,0
22,C,M;C,De Roon,Atalanta,11,8,3,11,9,2,0,0
236,C,E;C,Lazovic,Genoa,11,5,6,11,6,5,0,0
265,C,C;T,Brozovic,Inter,11,16,-5,11,15,-4,0,0
338,C,E;C,Lulic,Lazio,11,11,0,12,13,-1,0,0
621,C,E;M,Romulo,Lazio,11,9,2,12,12,0,0,0
697,C,W,Cuadrado,Juventus,11,18,-7,12,19,-7,0,0
713,C,C;T,Dzemaili,Bologna,11,13,-2,11,13,-2,0,0
1978,C,M;C,Sensi,Sassuolo,11,6,5,11,7,4,0,0
1986,C,M;C,Fofana,Udinese,11,9,2,11,10,1,0,0
2617,C,M;C,Nzonzi,Roma,11,11,0,12,13,-1,0,0
2789,C,M;C,Meite',Torino,11,3,8,11,3,8,0,0
112,C,C;T,Castro,Cagliari,10,12,-2,10,12,-2,0,0
150,C,T,Saponara,Sampdoria,10,10,0,10,9,1,0,0
181,C,M;C,Vecino,Inter,10,10,0,10,10,0,0,0
238,C,M;C,Rincon,Torino,10,7,3,10,8,2,0,0
463,C,M;C,De Rossi,Roma,10,8,2,10,8,2,0,0
633,C,E,Fares,SPAL,10,5,5,10,6,4,0,0
801,C,M;C,Gagliardini,Inter,10,7,3,10,7,3,0,0
827,C,M;C,Locatelli,Sassuolo,10,7,3,10,7,3,0,0
1967,C,C;T,Gerson,Fiorentina,10,11,-1,10,11,-1,0,0
2008,C,C,Linetty,Sampdoria,10,6,4,10,6,4,0,0
2209,C,M;C,Lucas Leiva,Lazio,10,12,-2,10,13,-3,0,0
2391,C,M;C,Ekdal,Sampdoria,10,8,2,10,8,2,0,0
2766,C,C;T,Zaniolo,Roma,10,1,9,10,1,9,0,0
332,C,W,Candreva,Inter,9,13,-4,9,14,-5,0,0
702,C,W;T,Giaccherini,Chievo,9,14,-5,10,16,-6,0,0
1933,C,M;C,Mandragora,Udinese,9,9,0,9,11,-2,0,0
2009,C,C,Lukic,Torino,9,2,7,9,2,7,0,0
2166,C,C,Bentancur,Juventus,9,8,1,8,7,1,0,0
2188,C,E,Marusic,Lazio,9,9,0,9,11,-2,0,0
2205,C,W,Berenguer,Torino,9,5,4,9,5,4,0,0
2625,C,C;T,Soriano,Bologna,9,12,-3,9,12,-3,0,0
2818,C,C,Bennacer,Empoli,9,6,3,8,5,3,0,0
202,C,M;C,Chibsah,Frosinone,8,3,5,8,3,5,0,0
529,C,C,Missiroli,SPAL,8,6,2,8,6,2,0,0
555,C,M;C,Acquah,Empoli,8,4,4,8,4,4,0,0
627,C,C;T,Ionita,Cagliari,8,9,-1,8,8,0,0,0
651,C,C,Maiello,Frosinone,8,5,3,8,5,3,0,0
1987,C,C,Jankto,Sampdoria,8,15,-7,8,15,-7,0,0
2105,C,E,Beghetto,Frosinone,8,2,6,8,2,6,0,0
2172,C,C;T,Barak,Udinese,8,15,-7,8,15,-7,0,0
2187,C,W,Borini,Milan,8,6,2,8,6,2,0,0
2265,C,C,Schiattarella,SPAL,8,4,4,8,3,5,0,0
2802,C,C,Barilla',Parma,8,3,5,8,2,6,0,0
21,C,W,D'alessandro,Udinese,7,3,4,7,3,4,0,0
115,C,E;M,Hetemaj,Chievo,7,6,1,7,7,0,0,0
170,C,M;C,Badelj,Lazio,7,7,0,7,8,-1,0,0
172,C,C,Borja Valero,Inter,7,6,1,7,5,2,0,0
207,C,W,Paganini,Frosinone,7,2,5,7,2,5,0,0
264,C,C;T,Bessa,Genoa,7,7,0,7,7,0,0,0
331,C,M;C,Biglia,Milan,7,8,-1,8,10,-2,0,0
333,C,M;C,Cataldi,Lazio,7,4,3,7,4,3,0,0
433,C,C,Hiljemark,Genoa,7,6,1,7,6,1,0,0
1995,C,T,Djuricic,Sassuolo,7,5,2,7,5,2,0,0
2003,C,M;C,Murgia,SPAL,7,3,4,7,3,4,0,0
2011,C,M;C,Miguel Veloso,Genoa,7,4,3,7,4,3,0,0
2078,C,C;T,Joao Mario N.,Inter,7,3,4,7,3,4,0,0
2154,C,T;A,Vignato,Chievo,7,1,6,7,1,6,0,0
2274,C,C;T,Valoti,SPAL,7,5,2,7,5,2,0,0
2302,C,M;C,Behrami,Udinese,7,4,3,7,4,3,0,0
2742,C,C,Valzania,Frosinone,7,2,5,7,1,6,0,0
2771,C,C;T,Berisha V.,Lazio,7,11,-4,6,10,-4,0,0
2778,C,M;C,Stulac,Parma,7,5,2,7,5,2,0,0
2804,C,M;C,Scozzarella,Parma,7,3,4,7,2,5,0,0
2825,C,C,Bourabia,Sassuolo,7,5,2,7,5,2,0,0
2854,C,M;C,Bradaric F.,Cagliari,7,9,-2,7,9,-2,0,0
2863,C,C,Fernandes,Fiorentina,7,7,0,7,7,0,0,0
4334,C,W;T,Piazon,Chievo,7,7,0,7,7,0,0,0
20,C,M;C,Cigarini,Cagliari,6,7,-1,6,7,-1,0,0
27,C,C,Grassi,Parma,6,9,-3,6,9,-3,0,0
58,C,M;C,Diawara,Napoli,6,9,-3,6,10,-4,0,0
118,C,M;C,Radovanovic,Genoa,6,7,-1,6,8,-2,0,0
147,C,M;C,Diousse',Chievo,6,4,2,6,4,2,0,0
235,C,E,Laxalt,Milan,6,9,-3,7,10,-3,0,0
301,C,E;M,Padoin,Cagliari,6,4,2,6,4,2,0,0
438,C,C,Rigoni L,Parma,6,8,-2,6,7,-1,0,0
471,C,C;T,Ucan,Empoli,6,6,0,6,6,0,0,0
528,C,M;C,Magnanelli,Sassuolo,6,5,1,6,5,1,0,0
1858,C,W,Krejci,Bologna,6,5,1,6,5,1,0,0
2107,C,C;W;T,Kiyine,Chievo,6,3,3,6,4,2,0,0
2141,C,Dd;E;M,Depaoli,Chievo,6,4,2,6,5,1,0,0
2213,C,C,Cassata,Frosinone,6,2,4,6,2,4,0,0
2646,C,M;C,Sandro,Udinese,6,9,-3,7,11,-4,0,0
2659,C,M;C,Dabo,Fiorentina,6,7,-1,6,7,-1,0,0
2744,C,E;M,Svanberg,Bologna,6,3,3,6,3,3,0,0
