Quotazioni Fantacalcio Stagione 2016 17,,,,,,,,,,,,
Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M
144,D,Dc,Tonelli,Napoli,2,6,-4,2,6,-4,0,0
197,D,Ds;E,Pavlovic D.,Sampdoria,2,5,-3,2,5,-3,0,0
224,D,Dc,De Maio,Fiorentina,2,6,-4,2,6,-4,0,0
254,D,Ds;E,Dimarco,Empoli,2,3,-1,2,3,-1,0,0
455,D,Dc,Castan,Torino,2,7,-5,2,7,-5,0,0
514,D,Dd;Dc,Antei,Sassuolo,2,2,0,2,2,0,0,0
544,D,Ds;E,Avelar,Torino,2,7,-5,2,7,-5,0,0
550,D,Dd;Dc,Maksimovic,Napoli,2,8,-6,2,8,-6,0,0
575,D,Ds;E,Adnan,Udinese,2,5,-3,2,5,-3,0,0
583,D,Dc,Heurtaux,Udinese,2,7,-5,2,7,-5,0,0
615,D,Dc,Helander,Bologna,2,3,-1,2,3,-1,0,0
824,D,Dd;E,Adjapong,Sassuolo,2,1,1,2,1,1,0,0
1866,D,Dc,Ceppitelli,Cagliari,2,5,-3,2,5,-3,0,0
2015,D,Dd;Dc,Letschert,Sassuolo,2,6,-4,2,6,-4,0,0
2037,D,Ds;Dc,Miangue,Cagliari,2,1,1,2,1,1,0,0
2062,D,Dc,Bastos,Lazio,2,6,-4,2,6,-4,0,0
2067,D,Dc,Salcedo,Fiorentina,2,6,-4,2,6,-4,0,0
2118,D,Dc,Sunjic,Palermo,2,4,-2,2,4,-2,0,0
2120,D,Dc,Bastoni,Atalanta,2,2,0,2,2,0,0,0
8,D,Ds;E,Brivio,Genoa,1,3,-2,1,3,-2,0,0
13,D,Ds;E,Drame',Atalanta,1,7,-6,1,7,-6,0,0
17,D,Dc,Stendardo,Pescara,1,2,-1,1,2,-1,0,0
106,D,Dd;Ds;E,Mattiello,Juventus,1,1,0,1,1,0,0,0
108,D,Dd;E,Sardo,Chievo,1,1,0,1,1,0,0,0
142,D,Ds;E,Mario Rui,Roma,1,5,-4,1,5,-4,0,0
255,D,Ds;E,Dodo' R.,Sampdoria,1,3,-2,1,3,-2,0,0
325,D,Dd;E,Konko,Atalanta,1,4,-3,1,4,-3,0,0
394,D,Dd;E,Maggio,Napoli,1,2,-1,1,2,-1,0,0
427,D,Dd;Dc,Vitiello,Palermo,1,3,-2,1,3,-2,0,0
457,D,Dd;Ds;E,Crescenzi,Pescara,1,3,-2,1,3,-2,0,0
486,D,Dc,Coda,Pescara,1,1,0,1,1,0,0,0
488,D,Ds;E,Mesbah,Crotone,1,2,-1,1,2,-1,0,0
581,D,Dd;E,Faraoni,Udinese,1,1,0,1,1,0,0,0
582,D,Ds;E,Gabriel Silva,Udinese,1,2,-1,1,2,-1,0,0
653,D,Dd;E,Zambelli,Empoli,1,2,-1,1,2,-1,0,0
709,D,Dc,Cosic,Empoli,1,4,-3,1,4,-3,0,0
714,D,Dd;E,Morganella,Palermo,1,3,-2,1,3,-2,0,0
765,D,Dd;Dc,Ajeti,Torino,1,5,-4,1,5,-4,0,0
770,D,Dd;Ds;E,Pezzella Giu.,Palermo,1,3,-2,1,3,-2,0,0
1865,D,Ds;Dc,Capuano,Cagliari,1,2,-1,1,2,-1,0,0
1892,D,Dc,Claiton,Crotone,1,4,-3,1,4,-3,0,0
1928,D,Dc,Yao,Inter,1,3,-2,1,3,-2,0,0
1951,D,Dd;E,Vitturini,Pescara,1,1,0,1,1,0,0,0
2005,D,Dc,Rajkovic,Palermo,1,4,-3,1,4,-3,0,0
2055,D,Ds;Dc,Vermaelen,Roma,1,9,-8,1,9,-8,0,0
2071,D,Dc,Dussenne,Crotone,1,4,-3,1,4,-3,0,0
2080,D,Ds;E,Amuzie,Sampdoria,1,1,0,1,1,0,0,0
2090,D,Ds;Dc,Orban L,Genoa,1,5,-4,1,5,-4,0,0
2109,D,Dc,Carlao,Torino,1,3,-2,1,3,-2,0,0
2128,D,Dc,Sainsbury,Inter,1,1,0,1,1,0,0,0
2129,D,Dc,Simic L,Sampdoria,1,3,-2,1,3,-2,0,0
2130,D,Dd;Dc,Hateboer,Atalanta,1,3,-2,1,3,-2,0,0
26,C,W;A,Gomez,Atalanta,32,18,14,32,18,14,0,0
402,C,C;T,Hamsik,Napoli,26,20,6,26,20,6,0,0
467,C,M;C,Nainggolan,Roma,23,16,7,23,16,7,0,0
704,C,W;A,Perisic,Inter,22,17,5,22,17,5,0,0
332,C,W,Candreva,Inter,20,20,0,20,20,0,0,0
335,C,W;T,Felipe Anderson,Lazio,19,17,2,19,17,2,0,0
469,C,C;T,Pjanic,Juventus,19,22,-3,19,22,-3,0,0
237,C,W;T,Perotti,Roma,18,16,2,18,16,2,0,0
375,C,T;A,Suso,Milan,18,13,5,18,13,5,0,0
177,C,T;A,Ilicic,Fiorentina,17,23,-6,17,23,-6,0,0
470,C,M;C,Strootman,Roma,17,13,4,17,13,4,0,0
152,C,C;T,Zielinski,Napoli,16,9,7,16,9,7,0,0
111,C,T,Birsa,Chievo,15,12,3,15,12,3,0,0
299,C,M;C,Khedira,Juventus,15,16,-1,15,16,-1,0,0
556,C,C;T,Baselli,Torino,15,13,2,15,13,2,0,0
172,C,C;T,Borja Valero,Fiorentina,14,16,-2,14,16,-2,0,0
184,C,W;A,Bernardeschi,Fiorentina,14,13,1,14,13,1,0,0
112,C,C;W,Castro,Chievo,13,9,4,13,9,4,0,0
338,C,E;C,Lulic,Lazio,13,11,2,13,11,2,0,0
376,C,T;A,Verdi,Bologna,13,12,1,13,12,1,0,0
788,C,C;T,Freuler,Atalanta,13,4,9,13,4,9,0,0
1929,C,C;T,Banega,Inter,13,14,-1,13,14,-1,0,0
2078,C,C;W;T,Joao Mario N.,Inter,13,17,-4,13,17,-4,0,0
146,C,M;C,Croce,Empoli,12,5,7,12,5,7,0,0
397,C,M;C,Allan,Napoli,12,16,-4,12,16,-4,0,0
463,C,M;C,De Rossi,Roma,12,9,3,12,9,3,0,0
530,C,M;C,Pellegrini Lo.,Sassuolo,12,8,4,12,8,4,0,0
590,C,C;T,Bruno Fernandes,Sampdoria,12,12,0,12,12,0,0,0
645,C,C;T,Milinkovic-Savic,Lazio,12,6,6,12,6,6,0,0
697,C,W,Cuadrado,Juventus,12,15,-3,12,15,-3,0,0
1850,C,M;C,Kessie',Atalanta,12,8,4,12,8,4,0,0
1874,C,T,Joao Pedro,Cagliari,12,11,1,12,11,1,0,0
28,C,C,Kurtic,Atalanta,11,9,2,11,9,2,0,0
150,C,T,Saponara,Fiorentina,11,17,-6,11,17,-6,0,0
181,C,M;C,Vecino,Fiorentina,11,9,2,11,9,2,0,0
236,C,W;A,Lazovic,Genoa,11,9,2,11,9,2,0,0
331,C,M;C,Biglia,Lazio,11,13,-2,11,13,-2,0,0
342,C,C,Parolo,Lazio,11,11,0,11,11,0,0,0
367,C,C;W;T,Bonaventura,Milan,11,16,-5,11,16,-5,0,0
794,C,W;A,Tello C.,Fiorentina,11,11,0,11,11,0,0,0
1852,C,E;W,Spinazzola,Atalanta,11,6,5,11,6,5,0,0
235,C,E,Laxalt,Genoa,10,10,0,10,10,0,0,0
300,C,M;C,Marchisio,Juventus,10,12,-2,10,12,-2,0,0
404,C,M;C,Jorginho,Napoli,10,11,-1,10,11,-1,0,0
428,C,C;T,Benali,Pescara,10,9,1,10,9,1,0,0
589,C,M;C,Badu,Udinese,10,9,1,10,9,1,0,0
779,C,M;C,Cristante,Atalanta,10,5,5,10,5,5,0,0
784,C,T;A,Diamanti,Palermo,10,13,-3,10,13,-3,0,0
1857,C,W;T;A,Di Francesco F.,Bologna,10,7,3,10,7,3,0,0
1987,C,E;C,Jankto,Udinese,10,3,7,10,3,7,0,0
2008,C,C;T,Linetty,Sampdoria,10,7,3,10,7,3,0,0
2077,C,C;T,Pasalic,Milan,10,7,3,10,7,3,0,0
170,C,M;C,Badelj,Fiorentina,9,8,1,9,8,1,0,0
265,C,C;T,Brozovic,Inter,9,11,-2,9,11,-2,0,0
275,C,C;T,Taider,Bologna,9,7,2,9,7,2,0,0
401,C,C;T,El Kaddouri,Empoli,9,5,4,9,5,4,0,0
468,C,C;T,Paredes,Roma,9,9,0,9,9,0,0,0
494,C,M;C,Barreto,Sampdoria,9,5,4,9,5,4,0,0
557,C,C,Benassi,Torino,9,9,0,9,9,0,0,0
627,C,C;T,Ionita,Cagliari,9,8,1,9,8,1,0,0
801,C,C,Gagliardini,Inter,9,1,8,9,1,8,0,0
1858,C,W,Krejci,Bologna,9,11,-2,9,11,-2,0,0
1923,C,W;A,Ocampos,Milan,9,14,-5,9,14,-5,0,0
1972,C,M;C,Torreira,Sampdoria,9,3,6,9,3,6,0,0
1986,C,M;C,Fofana,Udinese,9,6,3,9,6,3,0,0
1996,C,C;W;T,De Paul,Udinese,9,8,1,9,8,1,0,0
2014,C,E;M,Rohden,Crotone,9,5,4,9,5,4,0,0
2065,C,T;A,Praet,Sampdoria,9,12,-3,9,12,-3,0,0
121,C,W;A,Stoian,Crotone,8,5,3,8,5,3,0,0
241,C,M;C,Tachtsidis,Cagliari,8,4,4,8,4,4,0,0
270,C,M;C,Kondogbia,Inter,8,9,-1,8,9,-1,0,0
1901,C,M;C,Barberis,Crotone,8,2,6,8,2,6,0,0
1955,C,C,Memushaj,Pescara,8,11,-3,8,11,-3,0,0
2079,C,M;C,Bruno Henrique,Palermo,8,8,0,8,8,0,0,0
148,C,C;T,Krunic,Empoli,7,4,3,7,4,3,0,0
176,C,C;T,Fernandez M,Milan,7,7,0,7,7,0,0,0
234,C,M;C,Kucka,Milan,7,10,-3,7,10,-3,0,0
295,C,E;C,Asamoah,Juventus,7,6,1,7,6,1,0,0
431,C,M;C,Chochev,Palermo,7,4,3,7,4,3,0,0
438,C,M;C,Rigoni L,Genoa,7,9,-2,7,9,-2,0,0
526,C,M;C,Duncan,Sassuolo,7,9,-2,7,9,-2,0,0
626,C,E;C,Hallfredsson,Udinese,7,7,0,7,7,0,0,0
775,C,T;A,Alvarez R,Sampdoria,7,12,-5,7,12,-5,0,0
2011,C,M;C,Miguel Veloso,Genoa,7,10,-3,7,10,-3,0,0
21,C,W,D'alessandro,Atalanta,6,9,-3,6,9,-3,0,0
57,C,M;C,Crisetig,Crotone,6,3,3,6,3,3,0,0
58,C,M;C,Diawara,Napoli,6,5,1,6,5,1,0,0
238,C,E;M,Rincon,Juventus,6,12,-6,6,12,-6,0,0
272,C,M;C,Medel,Inter,6,7,-1,6,7,-1,0,0
399,C,C;T,De Guzman,Chievo,6,3,3,6,3,3,0,0
430,C,M;C,Brugman,Pescara,6,5,1,6,5,1,0,0
433,C,C,Hiljemark,Genoa,6,9,-3,6,9,-3,0,0
555,C,M;C,Acquah,Torino,6,7,-1,6,7,-1,0,0
600,C,C,Verre,Pescara,6,8,-2,6,8,-2,0,0
631,C,M;C,Viviani,Bologna,6,7,-1,6,7,-1,0,0
712,C,M;C,Lemina,Juventus,6,8,-2,6,8,-2,0,0
1870,C,C;T,Barella,Cagliari,6,3,3,6,3,3,0,0
1873,C,C,Di Gennaro D,Cagliari,6,7,-1,6,7,-1,0,0
1978,C,M;C,Sensi,Sassuolo,6,5,1,6,5,1,0,0
2074,C,C;T,Aquilani,Sassuolo,6,9,-3,6,9,-3,0,0
2081,C,C,Kums,Udinese,6,8,-2,6,8,-2,0,0
2126,C,C;T,Grenier,Roma,6,8,-2,6,8,-2,0,0
27,C,C,Grassi,Atalanta,5,4,1,5,4,1,0,0
116,C,E;M,Izco,Chievo,5,5,0,5,5,0,0,0
118,C,M;C,Radovanovic,Chievo,5,5,0,5,5,0,0,0
147,C,M;C,Diousse',Empoli,5,5,0,5,5,0,0,0
301,C,E;M,Padoin,Cagliari,5,6,-1,5,6,-1,0,0
305,C,M;C,Sturaro,Juventus,5,7,-2,5,7,-2,0,0
333,C,M;C,Cataldi,Genoa,5,6,-1,5,6,-1,0,0
366,C,C;T,Bertolacci,Milan,5,9,-4,5,9,-4,0,0
405,C,M;C,Valdifiori,Torino,5,5,0,5,5,0,0,0
528,C,M;C,Magnanelli,Sassuolo,5,8,-3,5,8,-3,0,0
529,C,C;T,Missiroli,Sassuolo,5,10,-5,5,10,-5,0,0
641,C,C;T,Ntcham,Genoa,5,6,-1,5,6,-1,0,0
669,C,M;C,Donsah,Bologna,5,6,-1,5,6,-1,0,0
827,C,M;C,Locatelli,Milan,5,1,4,5,1,4,0,0
1956,C,T;A,Mitrita,Pescara,5,2,3,5,2,3,0,0
2058,C,M;C,Sanchez C,Fiorentina,5,5,0,5,5,0,0,0
2066,C,T;A,Muric R.,Pescara,5,5,0,5,5,0,0,0
2072,C,C;T,Bastien,Chievo,5,5,0,5,5,0,0,0
2076,C,C;T,Rog,Napoli,5,8,-3,5,8,-3,0,0
2111,C,T;A,Taarabt,Genoa,5,9,-4,5,9,-4,0,0
115,C,E;M,Hetemaj,Chievo,4,7,-3,4,7,-3,0,0
173,C,M;C,Capezzi,Crotone,4,7,-3,4,7,-3,0,0
243,C,W;A,Gakpe',Chievo,4,6,-2,4,6,-2,0,0
369,C,T;A,Honda,Milan,4,8,-4,4,8,-4,0,0
559,C,M;C,Gazzi,Palermo,4,4,0,4,4,0,0,0
560,C,E;C,Obi,Torino,4,4,0,4,4,0,0,0
700,C,W,Tonev,Crotone,4,7,-3,4,7,-3,0,0
702,C,C;W;T,Giaccherini,Napoli,4,9,-5,4,9,-5,0,0
813,C,C;T,Balic,Udinese,4,2,2,4,2,2,0,0
1859,C,M;C,Nagy,Bologna,4,6,-2,4,6,-2,0,0
1976,C,M;C,Mazzitelli,Sassuolo,4,1,3,4,1,3,0,0
1995,C,T;A,Djuricic,Sampdoria,4,3,1,4,3,1,0,0
2003,C,C,Murgia,Lazio,4,1,3,4,1,3,0,0
2063,C,T,Jose' Sosa,Milan,4,10,-6,4,10,-6,0,0
2116,C,C;W,Farago',Cagliari,4,4,0,4,4,0,0,0
2123,C,M;C,Muntari,Pescara,4,5,-1,4,5,-1,0,0
2124,C,C;T,Zajc,Empoli,4,3,1,4,3,1,0,0
