Quotazioni Fantacalcio Stagione 2020 21,,,,,,,,,,,,
Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M
1978,C,C,Sensi,Inter,5,12,-7,5,11,-6,0,0
2209,C,M;C,Lucas Leiva,Lazio,5,8,-3,4,9,-5,0,0
2302,C,M,Behrami,Genoa,5,4,1,5,4,1,0,0
2818,C,M;C,Bennacer,Milan,5,8,-3,5,9,-4,0,0
4459,C,M;C,Rovella,Genoa,5,1,4,5,1,4,0,0
4522,C,M;C,Amrabat,Fiorentina,5,10,-5,5,11,-6,0,0
4869,C,C,Dominguez,Bologna,5,7,-2,5,7,-2,0,0
5002,C,C;T,Vulic,Crotone,5,6,-1,5,6,-1,0,0
5286,C,M;C,Akpa Akpro,Lazio,5,1,4,5,1,4,0,0
5317,C,T;A,Brunetta,Parma,5,4,1,5,4,1,0,0
58,C,M;C,Diawara,Roma,4,9,-5,4,10,-6,0,0
118,C,M,Radovanovic,Genoa,4,3,1,4,3,1,0,0
184,C,W;T,Bernardeschi,Juventus,4,10,-6,4,11,-7,0,0
305,C,M;C,Sturaro,Verona,4,4,0,4,4,0,0,0
406,C,W,Callejon,Fiorentina,4,12,-8,4,12,-8,0,0
428,C,C;T,Benali,Crotone,4,9,-5,4,9,-5,0,0
526,C,M;C,Duncan,Cagliari,4,7,-3,4,7,-3,0,0
556,C,C,Baselli,Torino,4,7,-3,4,7,-3,0,0
633,C,E,Fares,Lazio,4,6,-2,4,7,-3,0,0
1915,C,C;W,Tello,Benevento,4,5,-1,4,5,-1,0,0
2008,C,C,Linetty,Torino,4,12,-8,4,11,-7,0,0
2121,C,C,Melegoni,Genoa,4,1,3,4,1,3,0,0
2265,C,M;C,Schiattarella,Benevento,4,4,0,4,4,0,0,0
2659,C,M;C,Dabo,Benevento,4,2,2,4,2,2,0,0
4449,C,C,Tonali,Milan,4,9,-5,4,8,-4,0,0
4501,C,M;C,Obiang,Sassuolo,4,5,-1,4,5,-1,0,0
5328,C,T,Gojak,Torino,4,8,-4,4,8,-4,0,0
27,C,C,Grassi,Parma,3,5,-2,3,4,-1,0,0
342,C,M;C,Parolo,Lazio,3,5,-2,3,5,-2,0,0
374,C,M;C,Poli,Bologna,3,3,0,3,3,0,0,0
1871,C,M;C,Deiola,Cagliari,3,3,0,3,3,0,0,0
2334,C,C;W,Leris,Sampdoria,3,2,1,3,2,1,0,0
2378,C,T,Pastore,Roma,3,5,-2,3,4,-1,0,0
2825,C,M;C,Bourabia,Sassuolo,3,6,-3,3,6,-3,0,0
4975,C,M;C,Escalante,Lazio,3,5,-2,3,5,-2,0,0
5319,C,M,Sohm,Parma,3,2,1,3,2,1,0,0
5329,C,M;C,Makengo,Udinese,3,4,-1,3,4,-1,0,0
5420,C,M;C,Darboe,Roma,3,1,2,3,1,2,0,0
172,C,C,Borja Valero,Fiorentina,2,5,-3,2,4,-2,0,0
179,C,C,Petriccione,Crotone,2,5,-3,2,5,-3,0,0
272,C,M,Medel,Bologna,2,4,-2,2,4,-2,0,0
333,C,M;C,Cataldi,Lazio,2,5,-3,2,5,-3,0,0
2076,C,M;C,Rog,Cagliari,2,8,-6,2,9,-7,0,0
2213,C,M;C,Cassata,Genoa,2,5,-3,3,6,-3,0,0
4287,C,M;C,Lobotka,Napoli,2,5,-3,2,5,-3,0,0
4370,C,C,Portanova,Genoa,2,1,1,2,1,1,0,0
4390,C,E,Anderson D.,Lazio,2,1,1,2,1,1,0,0
4411,C,C,Agoume,Spezia,2,2,0,2,2,0,0,0
4921,C,C,Askildsen,Sampdoria,2,2,0,2,2,0,0,0
5008,C,M;C,Eduardo Henrique,Crotone,2,5,-3,2,5,-3,0,0
5318,C,W,Tramoni M.,Cagliari,2,1,1,2,1,1,0,0
5346,C,T,Rojas,Crotone,2,1,1,2,1,1,0,0
5397,C,T,Kovalenko,Atalanta,2,6,-4,2,6,-4,0,0
5422,C,W;T,Zalewski,Roma,2,1,1,2,1,1,0,0
434,C,M;C,Jajalo,Udinese,1,6,-5,1,6,-5,0,0
528,C,M,Magnanelli,Sassuolo,1,3,-2,1,3,-2,0,0
557,C,C;T,Benassi,Verona,1,9,-8,1,9,-8,0,0
2357,C,M;C,Cyprien,Parma,1,7,-6,2,8,-6,0,0
2733,C,C,Sanogo,Benevento,1,1,0,1,1,0,0,0
2855,C,M;C,Vieira,Verona,1,4,-3,1,4,-3,0,0
4349,C,C,Nicolussi Caviglia,Parma,1,1,0,1,1,0,0,0
4353,C,T;A,Montiel,Fiorentina,1,1,0,1,1,0,0,0
4465,C,T,Fagioli,Juventus,1,1,0,1,1,0,0,0
4896,C,T;A,Maldini,Milan,1,1,0,1,1,0,0,0
4919,C,C;T,Baldursson,Bologna,1,1,0,1,1,0,0,0
4953,C,C,Palumbo,Udinese,1,1,0,1,1,0,0,0
4986,C,M;C,Acampora,Spezia,1,1,0,1,1,0,0,0
5341,C,C,Eyango,Genoa,1,1,0,1,1,0,0,0
5421,C,C,Camara D.,Parma,1,1,0,1,1,0,0,0
5423,C,C,Bove,Roma,1,1,0,1,1,0,0,0
5425,C,T,Urbanski,Bologna,1,1,0,1,1,0,0,0
5438,C,C,Kosznovszky,Parma,1,1,0,1,1,0,0,0
5443,C,M;C,Diambo,Benevento,1,1,0,1,1,0,0,0
507,A,Pc,Muriel,Atalanta,43,27,16,42,26,16,0,0
2531,A,Pc,Lukaku,Inter,43,42,1,43,42,1,0,0
2610,A,Pc,Ronaldo,Juventus,42,48,-6,42,48,-6,0,0
531,A,A,Berardi,Sassuolo,38,27,11,38,27,11,0,0
409,A,A,Insigne,Napoli,36,23,13,36,23,13,0,0
2841,A,Pc,Vlahovic,Fiorentina,34,18,16,34,18,16,0,0
608,A,Pc,Zapata D.,Atalanta,32,40,-8,32,40,-8,0,0
785,A,Pc,Immobile,Lazio,32,49,-17,32,49,-17,0,0
2764,A,Pc,Martinez L.,Inter,32,30,2,32,30,2,0,0
1997,A,Pc,Simy,Crotone,31,13,18,31,13,18,0,0
441,A,Pc,Belotti,Torino,30,29,1,30,29,1,0,0
2530,A,Pc,Ibrahimovic,Milan,29,35,-6,29,35,-6,0,0
410,A,Pc,Mertens,Napoli,28,25,3,28,25,3,0,0
4661,A,Pc,Osimhen,Napoli,28,24,4,28,24,4,0,0
313,A,Pc,Morata,Juventus,27,24,3,27,24,3,0,0
1874,A,A,Joao Pedro,Cagliari,27,25,2,27,25,2,0,0
2819,A,Pc,Caputo,Sassuolo,27,34,-7,27,34,-7,0,0
4517,A,A,Lozano,Napoli,27,11,16,27,11,16,0,0
2475,A,A,Sanchez,Inter,26,24,2,26,24,2,0,0
5233,A,Pc,Mayoral,Roma,26,9,17,26,9,17,0,0
186,A,A,Rebic,Milan,25,27,-2,25,27,-2,0,0
472,A,Pc,Destro,Genoa,25,9,16,25,9,16,0,0
568,A,Pc,Quagliarella,Sampdoria,25,20,5,25,20,5,0,0
5336,A,Pc,Nzola,Spezia,24,5,19,24,5,19,0,0
177,A,A,Ilicic,Atalanta,23,27,-4,23,27,-4,0,0
215,A,A,Verde,Spezia,21,6,15,21,6,15,0,0
2195,A,A,Ounas,Crotone,21,5,16,21,5,16,0,0
4970,A,A,Messias,Crotone,21,8,13,21,8,13,0,0
495,A,A,Correa,Lazio,20,23,-3,20,23,-3,0,0
2137,A,Pc,Scamacca,Genoa,20,1,19,20,1,19,0,0
4510,A,A,Rafael Leao,Milan,20,14,6,20,14,6,0,0
5311,A,Pc,Shomurodov,Genoa,20,9,11,20,9,11,0,0
2719,A,A,Barrow,Bologna,19,23,-4,19,23,-4,0,0
245,A,A,Pandev,Genoa,18,10,8,18,10,8,0,0
345,A,A,Keita B.,Sampdoria,18,13,5,18,13,5,0,0
407,A,Pc,Gabbiadini,Sampdoria,18,17,1,18,16,2,0,0
2167,A,W;A,Orsolini,Bologna,18,16,2,18,18,0,0,0
2284,A,Pc,Caicedo,Lazio,18,17,1,18,15,3,0,0
647,A,Pc,Dzeko,Roma,17,31,-14,17,31,-14,0,0
383,A,Pc,Petagna,Napoli,16,13,3,15,12,3,0,0
4371,A,Pc,Raspadori,Sassuolo,16,3,13,16,3,13,0,0
280,A,A,Palacio,Bologna,15,10,5,15,10,5,0,0
309,A,A,Dybala,Juventus,15,31,-16,15,31,-16,0,0
1939,A,Pc,Lapadula,Benevento,15,14,1,15,14,1,0,0
1958,A,A,Caprari,Benevento,15,11,4,15,11,4,0,0
247,A,Pc,Pavoletti,Cagliari,14,15,-1,14,15,-1,0,0
315,A,Pc,Zaza,Torino,14,13,1,14,12,2,0,0
2832,A,A,Boga,Sassuolo,14,22,-8,14,22,-8,0,0
2409,A,A,Ribery,Fiorentina,13,18,-5,13,18,-5,0,0
4324,A,Pc,Okaka,Udinese,13,15,-2,13,14,-1,0,0
4359,A,Pc,Piccoli,Spezia,13,1,12,13,1,12,0,0
4992,A,A,Gyasi,Spezia,13,9,4,13,9,4,0,0
479,A,Pc,Sanabria,Torino,12,12,0,12,12,0,0,0
643,A,A,Defrel,Sassuolo,12,11,1,12,11,1,0,0
1879,A,A,Farias,Spezia,12,9,3,12,9,3,0,0
2061,A,Pc,Simeone,Cagliari,12,20,-8,12,19,-7,0,0
2489,A,W;A,Pedro,Roma,12,16,-4,12,18,-6,0,0
4415,A,W;A,Skov Olsen,Bologna,12,6,6,12,7,5,0,0
5322,A,A,Mihaila,Parma,12,3,9,12,3,9,0,0
474,A,A,Gervinho,Parma,11,14,-3,11,14,-3,0,0
537,A,A,Sansone,Bologna,11,9,2,10,8,2,0,0
4963,A,W;A,Insigne R.,Benevento,11,6,5,11,6,5,0,0
5394,A,Pc,Gaich,Benevento,11,9,2,11,9,2,0,0
795,A,W;A,El Shaarawy,Roma,10,14,-4,11,15,-4,0,0
1882,A,A,Sau,Benevento,10,8,2,10,8,2,0,0
1998,A,A,Pjaca,Genoa,10,3,7,10,3,7,0,0
505,A,Pc,Bonazzoli,Torino,9,13,-4,9,13,-4,0,0
1943,A,Pc,Nestorovski,Udinese,9,12,-3,9,11,-2,0,0
2154,A,T;A,Vignato,Bologna,9,3,6,9,4,5,0,0
4884,A,W;A,Carles Perez,Roma,9,9,0,9,9,0,0,0
5393,A,A,Man,Parma,9,9,0,9,9,0,0,0
5401,A,Pc,Pelle',Parma,9,9,0,9,9,0,0,0
90,A,Pc,Lasagna,Verona,8,17,-9,8,17,-9,0,0
2304,A,Pc,Salcedo E.,Verona,8,7,1,8,6,2,0,0
2826,A,W;A,Pussetto,Udinese,8,8,0,8,8,0,0,0
5004,A,A,Forestieri,Udinese,8,4,4,8,4,4,0,0
312,A,Pc,Mandzukic,Milan,7,11,-4,7,11,-4,0,0
5292,A,Pc,Lammers,Atalanta,7,11,-4,7,11,-4,0,0
475,A,A,Iago Falque,Benevento,6,14,-8,6,14,-8,0,0
2038,A,Pc,Pinamonti,Inter,6,11,-5,6,10,-4,0,0
2163,A,Pc,Cornelius,Parma,6,15,-9,6,14,-8,0,0
2325,A,A,Karamoh,Parma,6,5,1,6,5,1,0,0
4453,A,Pc,Torregrossa,Sampdoria,6,11,-5,6,11,-5,0,0
306,A,Pc,Cerri,Cagliari,5,4,1,5,3,2,0,0
311,A,Pc,Llorente,Udinese,5,10,-5,5,9,-4,0,0
652,A,Pc,Kalinic,Verona,5,13,-8,5,13,-8,0,0
819,A,Pc,Favilli,Verona,5,5,0,5,4,1,0,0
2196,A,Pc,Galabinov,Spezia,5,4,1,5,4,1,0,0
4435,A,A,Colley E.,Verona,5,8,-3,5,8,-3,0,0
5012,A,Pc,Muriqi,Lazio,5,12,-7,5,12,-7,0,0
5310,A,W;A,Hauge,Milan,5,6,-1,5,6,-1,0,0
2119,A,W;A,Deulofeu,Udinese,4,9,-5,4,11,-7,0,0
2762,A,A,Kouame',Fiorentina,4,16,-12,4,17,-13,0,0
4962,A,W;A,Improta,Benevento,4,3,1,4,4,0,0,0
5009,A,Pc,Riviere,Crotone,4,9,-5,4,8,-4,0,0
5395,A,W;A,Braaf,Udinese,4,4,0,4,4,0,0,0
4500,A,Pc,Di Carmine,Crotone,3,11,-8,3,11,-8,0,0
5086,A,Pc,Zirkzee,Parma,3,6,-3,3,6,-3,0,0
5391,A,A,Kokorin,Fiorentina,3,10,-7,3,10,-7,0,0
123,A,Pc,Inglese,Parma,2,15,-13,2,14,-12,0,0
2794,A,A,Micin,Udinese,2,1,1,2,1,1,0,0
2853,A,Pc,Moncini,Benevento,2,3,-1,1,2,-1,0,0
4894,A,W;A,Haraslin,Sassuolo,2,6,-4,2,6,-4,0,0
5352,A,Pc,Di Serio,Benevento,2,1,1,2,1,1,0,0
5415,A,A,Traore' C.,Parma,2,1,1,2,1,1,0,0
5439,A,A,Kallon,Genoa,2,1,1,2,1,1,0,0
447,A,Pc,La Gumina,Sampdoria,1,4,-3,1,4,-3,0,0
2743,A,Pc,Santander,Bologna,1,8,-7,2,7,-5,0,0
2773,A,W,Sprocati,Parma,1,2,-1,1,2,-1,0,0
4368,A,A,Juwara,Bologna,1,1,0,1,1,0,0,0
4938,A,A,Moro,Lazio,1,1,0,1,1,0,0,0
5011,A,Pc,Dragus,Crotone,1,3,-2,1,3,-2,0,0
5060,A,A,Ake' M.,Juventus,1,1,0,1,1,0,0,0
5297,A,A,Luvumbo,Cagliari,1,2,-1,1,2,-1,0,0
5361,A,A,Rabbi,Bologna,1,1,0,1,1,0,0,0
5378,A,A,Oddei,Sassuolo,1,1,0,1,1,0,0,0
5414,A,A,Karamoko Is.,Sassuolo,1,1,0,1,1,0,0,0
5419,A,W;A,Correia,Juventus,1,1,0,1,1,0,0,0
5436,A,Pc,Raimondo,Bologna,1,1,0,1,1,0,0,0
