Quotazioni Fantacalcio Stagione 2021 22,,,,,,,,,,,,
Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M
5507,C,C,Busio,Venezia,6,5,1,6,5,1,0,0
5791,C,M;C,Frendrup,Genoa,6,5,1,6,5,1,0,0
238,C,M,Rincon,Sampdoria,5,6,-1,5,6,-1,0,0
272,C,M,Medel,Bologna,5,2,3,5,2,3,0,0
2209,C,M;C,Lucas Leiva,Lazio,5,8,-3,5,8,-3,0,0
2379,C,C,Rabiot,Juventus,5,9,-4,5,9,-4,0,0
4701,C,C;T,Cuisance,Venezia,5,6,-1,5,6,-1,0,0
5490,C,M;C,Peretz,Venezia,5,5,0,5,5,0,0,0
5499,C,M;C,Hongla,Verona,5,4,1,5,4,1,0,0
5511,C,M;C,Matheus Henrique,Sassuolo,5,8,-3,5,8,-3,0,0
5674,C,M;C,Basic,Lazio,5,8,-3,5,8,-3,0,0
5784,C,C,Aebischer,Bologna,5,5,0,5,5,0,0,0
5798,C,M;C,Bohinen,Salernitana,5,6,-1,5,6,-1,0,0
181,C,M;C,Vecino,Inter,4,5,-1,4,5,-1,0,0
264,C,C;T,Bessa,Verona,4,5,-1,4,5,-1,0,0
305,C,M;C,Sturaro,Genoa,4,5,-1,4,5,-1,0,0
434,C,M;C,Jajalo,Udinese,4,3,1,4,3,1,0,0
556,C,C,Baselli,Cagliari,4,5,-1,4,5,-1,0,0
557,C,C;T,Benassi,Empoli,4,4,0,4,4,0,0,0
2154,C,W;T,Vignato,Bologna,4,10,-6,4,11,-7,0,0
2391,C,M;C,Ekdal,Sampdoria,4,6,-2,4,6,-2,0,0
2855,C,M;C,Vieira,Sampdoria,4,4,0,4,4,0,0,0
4285,C,M;C,Arthur,Juventus,4,5,-1,4,6,-2,0,0
4725,C,M,Demme,Napoli,4,10,-6,4,10,-6,0,0
5470,C,M;C,Schiavone,Salernitana,4,1,3,4,1,3,0,0
5488,C,M;C,Fiordilino,Venezia,4,6,-2,4,6,-2,0,0
5508,C,M,Vacca,Venezia,4,1,3,4,1,3,0,0
5705,C,M;C,Galdames,Genoa,4,5,-1,4,5,-1,0,0
560,C,M;C,Obi,Salernitana,3,4,-1,3,4,-1,0,0
2107,C,C;W;T,Kiyine,Venezia,3,4,-1,4,5,-1,0,0
2161,C,C,Haas,Empoli,3,7,-4,3,6,-3,0,0
2825,C,M;C,Bourabia,Spezia,3,4,-1,3,4,-1,0,0
4978,C,W;T;A,Damsgaard,Sampdoria,3,14,-11,3,15,-12,0,0
5462,C,W;A,Ciervo,Sassuolo,3,1,2,3,1,2,0,0
5813,C,C;T,Miretti,Juventus,3,1,2,3,1,2,0,0
173,C,M;C,Capezzi,Salernitana,2,4,-2,2,4,-2,0,0
440,C,C,Viola,Bologna,2,3,-1,2,3,-1,0,0
528,C,M,Magnanelli,Sassuolo,2,2,0,2,2,0,0,0
600,C,C;T,Verre,Empoli,2,8,-6,2,8,-6,0,0
2008,C,C,Linetty,Torino,2,6,-4,2,5,-3,0,0
2639,C,M,Bakayoko,Milan,2,5,-3,2,5,-3,0,0
2692,C,W,Castillejo,Milan,2,6,-4,2,6,-4,0,0
4423,C,M;C,Hernani,Genoa,2,6,-4,2,6,-4,0,0
4921,C,C,Askildsen,Sampdoria,2,1,1,2,1,1,0,0
5423,C,C,Bove,Roma,2,1,1,2,1,1,0,0
5492,C,M;C,Tessmann,Venezia,2,5,-3,2,5,-3,0,0
5501,C,W;T,Sigurdsson A.,Venezia,2,9,-7,2,9,-7,0,0
5510,C,W;T,Romero L.,Lazio,2,1,1,2,1,1,0,0
5688,C,M;C,Harroui,Sassuolo,2,3,-1,2,3,-1,0,0
5722,C,M;C,Nguiamba,Spezia,2,1,1,2,1,1,0,0
58,C,M;C,Diawara,Roma,1,5,-4,1,5,-4,0,0
470,C,M;C,Strootman,Cagliari,1,11,-10,1,12,-11,0,0
2835,C,M;C,Kingsley,Bologna,1,1,0,1,1,0,0,0
4501,C,M;C,Obiang,Sassuolo,1,4,-3,1,4,-3,0,0
4896,C,T;A,Maldini,Milan,1,1,0,1,1,0,0,0
4953,C,C,Palumbo,Juventus,1,1,0,1,1,0,0,0
5286,C,M;C,Akpa Akpro,Lazio,1,3,-2,1,3,-2,0,0
5312,C,M;C,Leo' Sena,Spezia,1,6,-5,1,6,-5,0,0
5346,C,W;T,Rojas,Bologna,1,1,0,1,1,0,0,0
5420,C,M;C,Darboe,Roma,1,2,-1,1,2,-1,0,0
5469,C,M;C,Di Tacchio,Salernitana,1,4,-3,1,4,-3,0,0
5489,C,M,Pecile,Venezia,1,1,0,1,1,0,0,0
5516,C,M;C,Bianco,Fiorentina,1,1,0,1,1,0,0,0
5517,C,M,Yepes,Sampdoria,1,1,0,1,1,0,0,0
5519,C,M;C,Sher,Spezia,1,1,0,1,1,0,0,0
5735,C,T,Volpato,Roma,1,1,0,1,1,0,0,0
5789,C,T,Praszelik,Verona,1,2,-1,1,2,-1,0,0
785,A,Pc,Immobile,Lazio,44,38,6,44,38,6,0,0
531,A,A,Berardi,Sassuolo,38,31,7,38,31,7,0,0
2841,A,Pc,Vlahovic,Juventus,38,34,4,38,34,4,0,0
2764,A,Pc,Martinez L.,Inter,34,32,2,34,32,2,0,0
4661,A,Pc,Osimhen,Napoli,33,33,0,33,33,0,0,0
4510,A,A,Rafael Leao,Milan,32,14,18,32,14,18,0,0
410,A,A,Mertens,Napoli,31,25,6,31,26,5,0,0
1958,A,A,Caprari,Verona,30,10,20,30,10,20,0,0
2119,A,A,Deulofeu,Udinese,30,11,19,30,11,19,0,0
2137,A,Pc,Scamacca,Sassuolo,30,14,16,29,13,16,0,0
507,A,Pc,Muriel,Atalanta,29,39,-10,29,39,-10,0,0
608,A,Pc,Zapata D.,Atalanta,29,33,-4,29,33,-4,0,0
2061,A,Pc,Simeone,Verona,29,13,16,29,12,17,0,0
2544,A,Pc,Abraham,Roma,29,28,1,29,28,1,0,0
647,A,Pc,Dzeko,Inter,28,29,-1,28,29,-1,0,0
4200,A,Pc,Giroud,Milan,28,20,8,28,20,8,0,0
309,A,A,Dybala,Juventus,27,25,2,27,25,2,0,0
4268,A,Pc,Arnautovic,Bologna,26,24,2,26,24,2,0,0
409,A,A,Insigne,Napoli,24,32,-8,24,32,-8,0,0
441,A,Pc,Belotti,Torino,24,30,-6,24,30,-6,0,0
1874,A,A,Joao Pedro,Cagliari,24,26,-2,24,26,-2,0,0
2038,A,Pc,Pinamonti,Empoli,24,7,17,24,7,17,0,0
215,A,A,Verde,Spezia,23,14,9,23,14,9,0,0
472,A,Pc,Destro,Genoa,23,21,2,23,21,2,0,0
2489,A,A,Pedro,Lazio,23,12,11,23,12,11,0,0
2530,A,Pc,Ibrahimovic,Milan,23,33,-10,23,33,-10,0,0
4179,A,A,Gonzalez N.,Fiorentina,23,16,7,23,16,7,0,0
505,A,Pc,Bonazzoli,Salernitana,22,8,14,22,8,14,0,0
2719,A,A,Barrow,Bologna,21,18,3,22,19,3,0,0
4184,A,A,Brekalo,Torino,21,11,10,21,11,10,0,0
313,A,Pc,Morata,Juventus,20,23,-3,20,23,-3,0,0
2819,A,Pc,Caputo,Sampdoria,20,26,-6,20,26,-6,0,0
4371,A,Pc,Raspadori,Sassuolo,20,16,4,20,16,4,0,0
5694,A,Pc,Beto,Udinese,20,10,10,20,10,10,0,0
5786,A,Pc,Cabral,Fiorentina,19,23,-4,19,23,-4,0,0
495,A,A,Correa,Inter,18,20,-2,18,20,-2,0,0
4517,A,A,Lozano,Napoli,18,24,-6,18,24,-6,0,0
5676,A,A,Success,Udinese,18,7,11,18,7,11,0,0
2475,A,A,Sanchez,Inter,17,22,-5,17,22,-5,0,0
479,A,Pc,Sanabria,Torino,16,15,1,16,15,1,0,0
1857,A,W;A,Di Francesco F.,Empoli,16,5,11,16,5,11,0,0
5529,A,Pc,Henry,Venezia,16,12,4,16,12,4,0,0
5471,A,Pc,Djuric,Salernitana,15,6,9,15,6,9,0,0
407,A,A,Gabbiadini,Sampdoria,14,16,-2,14,16,-2,0,0
536,A,W;A,Politano,Napoli,14,19,-5,15,20,-5,0,0
2097,A,Pc,Kean,Juventus,14,21,-7,14,21,-7,0,0
5311,A,Pc,Shomurodov,Roma,14,16,-2,14,16,-2,0,0
5515,A,A,Okereke,Venezia,14,7,7,14,7,7,0,0
177,A,A,Ilicic,Atalanta,13,21,-8,13,21,-8,0,0
186,A,A,Rebic,Milan,13,23,-10,13,23,-10,0,0
247,A,Pc,Pavoletti,Cagliari,12,18,-6,12,18,-6,0,0
568,A,Pc,Quagliarella,Sampdoria,12,22,-10,12,22,-10,0,0
2756,A,Pc,Piatek,Fiorentina,12,14,-2,12,14,-2,0,0
2826,A,W;A,Pussetto,Udinese,12,13,-1,12,13,-1,0,0
90,A,Pc,Lasagna,Verona,11,12,-1,11,12,-1,0,0
4477,A,Pc,La Mantia,Empoli,11,7,4,11,7,4,0,0
383,A,Pc,Petagna,Napoli,10,11,-1,10,11,-1,0,0
649,A,Pc,Manaj,Spezia,10,4,6,10,4,6,0,0
795,A,W;A,El Shaarawy,Roma,10,11,-1,10,11,-1,0,0
1998,A,A,Pjaca,Torino,10,4,6,10,4,6,0,0
4992,A,A,Gyasi,Spezia,10,13,-3,10,13,-3,0,0
5797,A,Pc,Nsame,Venezia,10,12,-2,10,12,-2,0,0
345,A,A,Keita B.,Cagliari,9,13,-4,9,13,-4,0,0
643,A,A,Defrel,Sassuolo,9,12,-3,9,12,-3,0,0
2155,A,Pc,Cutrone,Empoli,9,14,-5,9,14,-5,0,0
2409,A,A,Ribery,Salernitana,9,14,-5,9,14,-5,0,0
5755,A,Pc,Yeboah,Genoa,9,11,-2,9,11,-2,0,0
537,A,A,Sansone,Bologna,8,9,-1,8,8,0,0,0
2284,A,Pc,Caicedo,Inter,8,14,-6,8,14,-6,0,0
2323,A,A,Nani,Venezia,8,12,-4,8,12,-4,0,0
2832,A,A,Boga,Atalanta,8,17,-9,8,17,-9,0,0
5796,A,Pc,Supryaga,Sampdoria,8,13,-5,8,13,-5,0,0
5801,A,Pc,Mousset,Salernitana,8,12,-4,8,12,-4,0,0
1943,A,Pc,Nestorovski,Udinese,7,9,-2,7,8,-1,0,0
5496,A,A,Johnsen,Venezia,7,5,2,7,5,2,0,0
5807,A,A,Jovane,Lazio,7,9,-2,7,9,-2,0,0
2103,A,Pc,Pellegri,Torino,6,4,2,6,4,2,0,0
4884,A,W;A,Carles Perez,Roma,6,8,-2,6,8,-2,0,0
5336,A,Pc,Nzola,Spezia,6,20,-14,6,20,-14,0,0
5808,A,A,Giovinco,Sampdoria,6,9,-3,6,9,-3,0,0
5322,A,A,Mihaila,Atalanta,5,9,-4,5,9,-4,0,0
5500,A,A,Cancellieri,Verona,5,1,4,5,1,4,0,0
5506,A,A,Ekuban,Genoa,5,9,-4,5,9,-4,0,0
5673,A,A,Antiste,Spezia,5,4,1,5,4,1,0,0
5802,A,Pc,Mikael,Salernitana,5,7,-2,5,7,-2,0,0
4359,A,Pc,Piccoli,Genoa,4,12,-8,4,12,-8,0,0
5728,A,Pc,Afena-Gyan,Roma,4,1,3,4,1,3,0,0
315,A,Pc,Zaza,Torino,2,11,-9,1,10,-9,0,0
2195,A,A,Ounas,Napoli,2,7,-5,2,7,-5,0,0
2304,A,Pc,Salcedo E.,Spezia,2,4,-2,2,4,-2,0,0
2743,A,Pc,Santander,Bologna,2,4,-2,2,4,-2,0,0
5060,A,A,Ake' M.,Juventus,2,1,1,2,1,1,0,0
5360,A,Pc,Vergani,Salernitana,2,1,1,2,1,1,0,0
5439,A,A,Kallon,Genoa,2,2,0,2,2,0,0,0
5477,A,A,Warming,Torino,2,1,1,2,1,1,0,0
5690,A,Pc,Strelec,Spezia,2,3,-1,2,3,-1,0,0
5716,A,A,Podgoreanu,Spezia,2,1,1,2,1,1,0,0
5776,A,W;A,Ceide,Sassuolo,2,3,-1,1,4,-3,0,0
5806,A,W;A,Seck,Torino,2,2,0,2,2,0,0,0
5814,A,Pc,Cisse' M.,Atalanta,2,1,1,2,1,1,0,0
532,A,Pc,Falcinelli,Bologna,1,1,0,1,1,0,0,0
1839,A,W;A,Edera,Torino,1,3,-2,1,3,-2,0,0
2654,A,Pc,Ceter,Cagliari,1,2,-1,1,2,-1,0,0
4435,A,A,Colley E.,Spezia,1,4,-3,1,4,-3,0,0
4938,A,A,Moro,Lazio,1,3,-2,1,3,-2,0,0
4940,A,Pc,Gagliano,Cagliari,1,1,0,1,1,0,0,0
5378,A,A,Oddei,Sassuolo,1,1,0,1,1,0,0,0
5391,A,Pc,Kokorin,Fiorentina,1,5,-4,1,5,-4,0,0
5458,A,Pc,Munteanu,Fiorentina,1,1,0,1,1,0,0,0
5459,A,Pc,Buksa,Genoa,1,1,0,1,1,0,0,0
5505,A,Pc,Kaio Jorge,Juventus,1,5,-4,1,5,-4,0,0
5785,A,Pc,Lazetic,Milan,1,4,-3,1,4,-3,0,0
